conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1934519266336026760,Mon Jun 16 09:17:46 +0000 2025,0,@ijayeayy ini bisa barengan sm kipk ga sih ,1934540897657778177,,ijayeayy,in,,0,0,0,https://x.com/undefined/status/1934540897657778177,1403031425473867779,
1934536595266576491,Mon Jun 16 09:12:09 +0000 2025,0,@daisycherotich_ Ak itoruu mokwek ni wewe nauliza,1934539484768399401,,daisycherotich_,in,,0,1,0,https://x.com/undefined/status/1934539484768399401,981898027161014273,
1934539019540668475,Mon Jun 16 09:10:18 +0000 2025,1,IYH BENERRR nanya2 ke RW soal dtks kayak gamau ngasih tau ternyata dia lebih mengutamakan anaknya biar dapet kipk,1934539019540668475,,,in,,0,0,0,https://x.com/undefined/status/1934539019540668475,1505755589913509891,
1934536595266576491,Mon Jun 16 09:09:35 +0000 2025,0,@daisycherotich_ How does a woman build a man?,1934538837973205388,,daisycherotich_,en,,0,1,0,https://x.com/undefined/status/1934538837973205388,981898027161014273,
1933796025078329679,Mon Jun 16 09:09:21 +0000 2025,0,@zeeeeeeeeeeezee @monhyura tpi stauku kampus cm bisa mengajukan siapa yg dpt kipk sisanya ttp pemerintah yg survei,1934538779676864539,,zeeeeeeeeeeezee,in,,0,0,0,https://x.com/undefined/status/1934538779676864539,1565546015381684224,
1934537314178589069,Mon Jun 16 09:03:32 +0000 2025,0,gusti ini kok kipk on process lagi...,1934537314178589069,,,in,,0,0,0,https://x.com/undefined/status/1934537314178589069,1498320538921738242,
1934537308914725019,Mon Jun 16 09:03:31 +0000 2025,1,NAJIS pantesan aja KEBANYAKAN gak tepat sasaran tuh kipk,1934537308914725019,,,in,,0,0,0,https://x.com/undefined/status/1934537308914725019,1061523035352494080,
1934537036473803204,Mon Jun 16 09:02:26 +0000 2025,0,Ada yang daftar IPT Trisakti/Universitas Trisakti/Telkom University pakai KIPK?,1934537036473803204,,,in,,0,0,0,https://x.com/undefined/status/1934537036473803204,1663214035456913408,
1934536828700520823,Mon Jun 16 09:01:36 +0000 2025,0,halo semuanya aku kan daftar telkom pake kipk ya aku mau tanya ini untuk formulir kip kuliah liat nya dimana ya? dokumen nya kaya apa? kartu peserta kan ada kolom nya sendiri ya... https://t.co/75y6cOweW2,1934536828700520823,https://pbs.twimg.com/media/Gtja_k3bQAAkYo3.jpg,,in,,0,0,0,https://x.com/undefined/status/1934536828700520823,1639371520601628674,
1934535067914916204,Mon Jun 16 08:54:36 +0000 2025,0,halo ada yang daftar kipk di stie ekuitas gak?,1934535067914916204,,,in,,0,0,0,https://x.com/undefined/status/1934535067914916204,1429068142135808005,
1934534922213142773,Mon Jun 16 08:54:02 +0000 2025,1,Doain lulus kipk dong..,1934534922213142773,,,in,,0,1,0,https://x.com/undefined/status/1934534922213142773,1674807571037966336,
1934534727501066617,Mon Jun 16 08:53:15 +0000 2025,0,Haloo ada yang punya info mandiri PTS/PTN Jatim yang bisa kipk?,1934534727501066617,,,in,,0,0,0,https://x.com/undefined/status/1934534727501066617,1425108883719311366,
1934531428831707357,Mon Jun 16 08:52:35 +0000 2025,0,@sbmptnfess Semoga Mandiri yang 1 tembus ya nder tapi kalau mau swasta yang bagus juga banyak dan ada juga yang jalur Kipk di PTS atau beasiswa Universitas. Sukses tidak harus PTN semoga dimudahkan dan meraih masa depan cemerlang.,1934534557413560396,,sbmptnfess,in,,0,0,0,https://x.com/undefined/status/1934534557413560396,416316001,
1934527875623104721,Mon Jun 16 08:42:50 +0000 2025,0,@sbmptnfess Jujur sebagai kalangan menengah ke bawah aku relate banget nder. Dibilang susah ngga dibilang berlebih juga ngga. But menurutku karena KIPK ini udah diporsikan buat kalangan yang gak berkecukupan (walaupun masih salah sasaran) kamu bisa cari beasiswa lain. Coba dicek2 lagi,1934532107680075908,,sbmptnfess,in,,0,0,0,https://x.com/undefined/status/1934532107680075908,1326710311756369920,
1933947804189421936,Mon Jun 16 08:41:37 +0000 2025,0,@ssaffinnaaa gapapa yang penting bisa bayar ukt sama ipi nya kalau kamu bukan kipk. btw congrats ya,1934531800942215239,,ssaffinnaaa,in,,0,0,0,https://x.com/undefined/status/1934531800942215239,1808572521001988100,
1934520606709698918,Mon Jun 16 08:39:46 +0000 2025,0,@yappingplace__ @misetakes Kata katingku sesuai sama uang bulanan kipk yang didapat kak,1934531335089221794,,yappingplace__,in,,0,0,0,https://x.com/undefined/status/1934531335089221794,1419501832548667393,
1934530149053255930,Mon Jun 16 08:35:37 +0000 2025,0,Ngga sinkronin gak sih lebih kyk daftarin tuh univ sama jurusan yg sama di akun kipk,1934530288430043573,,studyalind,in,,0,0,0,https://x.com/undefined/status/1934530288430043573,1803773197588082688,
